Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-12-19,89.27031386300979,86.22195147816521,92.41379686792102,100.2276381368849,99.82513251666356,99.77387849534685,78.48651349170244
2022-12-20,89.22309898213283,86.49609532862442,93.01984127366374,102.51268925851906,100.38560189957492,98.73649701870018,72.1654910992793
2022-12-21,91.34744480272275,88.10031325524636,93.60502302678158,104.85028983521218,101.4774716168904,101.29007035373043,72.04504295515002
2022-12-22,89.17591543856618,85.07462964048888,91.70324654662494,102.53896062567927,98.88687556414347,94.15723478068675,65.64545717594211
2022-12-23,88.92636599074525,86.55701274145322,93.23929647185975,103.3444277045781,99.11106331730802,93.3408242307562,64.49332468921654
2022-12-27,87.69220869854793,84.31313099466965,91.31660917597098,102.32882329209063,98.37623791093372,86.68063475277167,57.13537586685226
2022-12-28,85.00136265071026,83.07442529138532,89.885057139105,101.22570814238314,97.3673994958689,86.15887944987375,59.025923480388
2022-12-29,87.40897164213669,85.4706083166057,92.42424023501027,105.28804514346997,100.05762663714097,89.63935172798668,63.796806306231076
2022-12-30,87.62476558386162,85.28784833175449,92.19435772409412,105.35807523960945,99.56358229603013,89.7068776212135,64.50903496927745
2023-01-03,84.34718585208184,87.13575140242125,93.12435521640165,109.21028834858481,99.46394473332936,87.87147884167193,56.61167855552366
2023-01-04,85.21715659243519,86.44532565369055,92.0376189187254,111.51287387720821,95.11307859869318,90.5355581486186,59.512962139743344
2023-01-05,84.31346168329615,84.39435937601793,90.0731501272951,111.136411704919,92.29413189786186,87.56456533634093,57.78475941416158
2023-01-06,87.41569871808464,87.39973976862073,91.26436023178655,113.83296692986646,93.38185814278431,91.21078778294633,59.209216740254334
2023-01-09,87.77313207955541,88.69936288473386,91.97491858026719,113.35143945115223,94.29105252097277,95.93124265573877,62.723225219810075
2023-01-10,88.16428438692678,91.24784718839105,92.39289407937345,116.43320725003707,95.00929756359939,97.65612960377582,62.241424652306165
2023-01-11,90.02563705356998,96.5478712563465,95.632176102301,116.34566290912412,97.88218709564727,98.22087084495143,64.5299833411898
2023-01-12,89.97168465097496,96.73063124119771,95.22467607902217,119.69007717222505,99.0197191735689,101.35145539863188,64.7080385092047
2023-01-13,90.88210663606195,99.62433229240266,96.25914737814493,119.92644554854233,99.31863833584683,103.73319045313718,64.1005517057201
2023-01-17,91.67790718578105,97.52259633979615,95.39185825148013,118.50815464177555,99.78362657680165,108.6623228368188,68.86096234335368
2023-01-18,91.1856084864779,96.92354671030866,95.21421665756384,116.4594718964587,97.8987933560974,106.66735575422683,67.44173911361897
2023-01-19,91.22606495409659,95.11625783031603,97.2309424203631,119.19978585038547,96.2879796182593,102.91062147611696,66.59858612274044
2023-01-20,92.97950236977964,98.74099107456101,102.42424986763172,122.01890718505426,99.72965137470703,109.50329092046277,69.87169431854423
2023-01-23,95.16455900622286,99.01512717865542,104.27376937641941,125.43339186872625,100.70942074126464,117.81470646452026,75.28148850348715
2023-01-24,96.12221676372702,97.79673244389056,102.08986946834673,125.3195559984373,100.48523298810008,118.2566717563049,75.35480580743368
2023-01-25,95.67036408627246,98.66991817747247,99.49843742825703,123.8837239639427,99.89155755846407,118.61267689071036,75.63759883951693
2023-01-26,97.08662248871936,100.74119542366458,101.90178450734118,128.96167209825558,102.95959169187172,121.5529947593016,83.93297032411203
2023-01-27,98.41515731382007,103.8074932290962,103.83491517031919,132.8488935345621,103.02600378532101,125.00893294205349,93.16574848896433
2023-01-30,96.43918321180898,102.09158821471158,101.29573207441393,128.75152804392835,100.76339594335926,117.62441048149054,87.27939582386234
2023-01-31,97.3091591750474,104.71113766909251,103.28109562720726,130.42374189621742,102.8807168103653,119.92632622694208,90.71484890762011
2023-02-01,98.07795740904372,106.76211169312992,104.94253820217396,134.05708071143317,104.93160616139525,128.5569369729813,95.00393116595929
2023-02-02,101.71299139383447,114.64108651752179,112.58098225125279,165.26878216251458,109.85123509790442,133.25897516038572,98.596495041313
2023-02-03,104.19478102166526,104.97512603529198,109.48798763942015,163.30764375811066,107.2565020469401,129.52069858478058,99.49201296873231
2023-02-06,102.32666994176378,103.74657581626738,107.52351082080531,162.89618669996747,106.60053209954536,129.45316097237756,101.9952854776041
2023-02-07,104.29593785936713,103.67550291917884,112.47649239006851,167.76395045552158,111.08009837121395,136.10721546162478,103.0688665640251
2023-02-08,102.45481864941833,101.58392245083208,103.83491517031919,160.59358100912831,110.73554274503232,136.3035936970989,105.41502828130096
2023-02-09,101.74667900242478,99.74616711806026,99.27900631161467,155.7695558203377,109.44438495396408,137.11391613499694,108.5729304203203
2023-02-10,101.99662538950972,99.10651104426343,98.81923326259778,152.46890700695468,109.22851004228802,130.5335049489495,103.11076330784981
2023-02-13,103.91483438283726,101.06610120269286,98.8610308125084,157.09157886749773,112.6411127502285,133.74387951374325,101.93244435736044
2023-02-14,103.47580911107228,101.2285502190246,98.93417451805587,157.13535775869283,112.99400711460106,141.0056436036795,109.58366239551086
2023-02-15,104.91446324462541,102.71094106635374,101.29573207441393,155.10417581667224,112.09083371973372,139.73498020572546,112.19691485579585
2023-02-16,103.82026882607198,99.65479099881705,99.8014716719052,150.97179527796874,109.10669195393339,135.05752884997497,105.8078012647974
2023-02-17,103.03678383930728,98.69022139962713,98.58934272449707,151.35704145559907,107.40444990807319,131.2885363135667,109.09138564430407
2023-02-21,100.28779141217723,96.03005775457207,95.91431558458613,150.65663296238665,105.16112216109018,126.78907580584277,103.36213577981124
2023-02-22,100.57821515842107,97.25860797359667,95.7680442278603,149.81615083541806,104.67832993719661,127.39677368735558,105.18984227310332
2023-02-23,100.90916849267433,97.28906668001108,94.97389077955842,150.62159103136253,106.03514881734293,145.25958737015006,105.82351953584512
2023-02-24,99.09228346937033,94.93349784546481,93.13480661067544,149.177022036697,103.72523417416906,142.9392490797224,103.10552921149177
2023-02-27,99.90950829357587,95.19748621166431,93.9080492432452,148.43284809376667,104.11646860652822,144.2590509834557,108.7352753082743
2023-02-28,99.56506947011637,95.67469326912939,94.10659362570908,153.16056509851896,103.80847912421495,142.5095889229409,107.72977742944178
2023-03-01,98.14666968479784,93.58310505441783,94.42007926363104,151.829805091188,102.49745208818707,139.3298717230693,106.19010605557779
2023-03-02,98.55193422758178,93.5424908637437,96.13374670122852,152.8016104502646,104.51186593380726,143.11114595612833,99.97381353623621
2023-03-03,102.01011087871595,96.35496353360035,97.85789764183794,162.18701436362971,106.25156108559494,146.6468682904054,103.58208769165083
2023-03-06,103.90132800209082,95.18733072740457,99.404390934162,161.8805755667414,106.9091560510688,144.58435187623425,101.49777463003929
2023-03-07,102.39512107326527,94.98426752039869,98.07732073129579,161.53912172178332,105.7771011257167,142.97583634779843,98.30322582552688
2023-03-08,103.25290682279054,95.35993522799603,98.48485286331278,161.94186870270994,105.58981617355245,148.4583482313361,95.31291066180634
2023-03-09,101.71292871921382,93.6643334357661,96.46813512769806,159.07020463372075,105.01545968394888,143.88444751643118,90.55773811602418
2023-03-10,100.30127690138346,92.12103292197295,94.70219466436255,157.16162240511443,103.46304301014982,140.99276422904285,90.83006295539136
2023-03-13,101.63185909742487,93.84709342061731,95.20377329047459,158.37855998363366,105.68137396508683,140.99889335819205,91.37470464313891
2023-03-14,103.06379660080016,96.33465256508089,98.1922700139384,169.86518937663604,108.54068067669638,147.73390391658384,95.97276639732513
2023-03-15,103.33396599880939,97.67488987186816,100.42842689338005,173.13080970047216,110.47599304466364,148.74693294510047,94.50117823104964
2023-03-16,105.26568137288339,101.57376696657235,104.82758089234679,179.41690468722456,114.9542968520875,156.80803860484144,96.42838849205204
2023-03-17,104.691592293654,100.46705157320534,106.18601330521894,171.25722907845838,116.29863352164985,157.93769687483555,94.33359924673762
2023-03-20,106.31259823593923,99.20804264776636,105.76803780611266,173.18335243479254,113.3019836485631,159.01209922907745,95.9675323009671
2023-03-21,107.58240694150672,102.15250562754036,109.63427505051506,176.99177993183423,113.94710935180423,160.84779098802383,103.47211573122443
2023-03-22,106.60305331949338,100.21321869126561,108.0146460798281,174.93433334339204,113.32697396643347,162.49930417391352,100.10473786406835
2023-03-23,107.34599827247855,100.22337417552534,110.34482537181117,178.84781942612017,115.5619500268743,166.93815310236477,100.66509782286363
2023-03-24,108.23758653406527,99.63448003029758,110.17763517216865,180.36245884135676,116.77308700735247,164.4086743935883,99.71720696791675
2023-03-27,106.90698344648366,99.54310391105437,107.06374579897297,177.58711639788305,115.02922896064491,162.88610730335543,100.45038000738207
2023-03-28,106.4814645554651,98.73083559030127,105.56948539646424,175.69602153109582,114.55059315749558,162.1432287244509,99.0782956088169
2023-03-29,108.58882555386347,101.78698565783795,105.94566334565987,179.78463662008141,116.74810963783332,165.66726704006305,101.53443727750596
2023-03-30,109.66274473264208,103.56381583141616,105.42319798536933,181.96462915602913,118.22146367903316,168.11692643978574,102.26761031697129
2023-03-31,111.37833712323282,104.87359443178903,108.39082402902373,185.55420252152703,119.99029909525984,170.53584644035297,108.64624772426686
2023-04-03,112.23612287275809,103.98010547605246,109.04911737895087,186.54350868389994,119.54500529652307,171.6901032611772,102.00052756494895
2023-04-04,111.87138791798357,105.54370921200027,109.42528730096195,187.9880776785655,119.52417139939695,168.54666863080058,100.8536291745814
2023-04-05,110.60832717990425,102.65001590716012,109.16406666159348,185.1514555406004,118.34215526083094,165.03491201183917,97.15632743515934
2023-04-06,111.21621877119512,103.62473324424496,113.29154862691797,189.19629173839095,121.36378250343682,165.99266168625118,96.91542315591398
2023-04-10,109.43984244436034,103.73642033200765,111.22258194711883,188.01436920794146,120.44397047724127,169.32025145133207,96.62738803648588
2023-04-11,108.60906945632796,101.45192439454993,110.08359670525816,187.22641637381608,117.71369408562045,166.80306615838256,97.82141726703615
2023-04-12,108.13628345558193,99.32988521978878,109.34169220114069,187.35772616444692,117.9883933569261,162.66507192117027,94.54830907123237
2023-04-13,111.82409991671587,103.96994999179272,112.25706930061068,192.91718833599688,120.63125542940551,162.4686116514628,97.35532697959319
2023-04-14,111.5877016934578,104.0816370795554,113.76175701583958,193.9152583414951,119.09134686289289,164.27975173628383,96.88400259579215
2023-04-17,111.60123941151457,104.31515899297568,110.73145471528059,191.61267953361033,120.19843089290147,165.77777887156756,97.95234159486832
2023-04-18,112.43877081280522,103.8684183882898,109.19539676286124,190.7634335635164,120.01943288552323,169.86049375467522,96.52265017241753
2023-04-19,113.22225579956991,105.89908144380775,108.86103241794531,188.84607405030755,120.05277488993578,171.48133785646658,94.57449553499617
2023-04-20,112.56033868529329,105.40156341782318,110.02090439398448,186.54350868389994,119.07883875560647,166.40400477064225,85.35742765020477
2023-04-21,111.45938585348156,108.59985927953694,110.14629704371637,186.38593424684748,118.93316980428956,166.49609405717058,86.45195311304474
2023-04-24,111.66877131524674,107.8383606337177,110.73145471528059,186.29836302298014,117.27253081092546,166.02334248952567,85.1269995546623
2023-04-25,110.61508559316253,104.1425544923842,108.51620865157105,181.71073309346122,114.62969463514847,161.10564802180892,84.14244605224874
2023-04-26,110.60832717990425,106.58950719253846,108.36991321329161,183.33041765290704,122.93283780856406,165.49534672530473,80.51846161677321
2023-04-27,113.7490882148419,111.50370806863683,112.42424344588409,208.86008410197863,126.87008181156756,167.15302419787218,83.89107358028733
2023-04-28,114.60687396436717,107.06670650363874,112.16299872496201,210.40098816363678,127.88145162929752,170.36396128312325,86.0487039458454
2023-05-01,114.54611091966336,103.61458550635005,112.01671934105164,212.90490685829195,127.17391487313658,177.49188066175375,84.74993685122676
2023-05-02,113.83690580411906,105.21880343297198,110.05225054962133,209.45544745098178,127.11150382021681,173.19424780643388,83.95391470053097
2023-05-03,113.10068792708184,105.23911440149145,110.14629704371637,207.52058713447664,126.69110970089179,170.68935592931135,84.11102549212693
2023-05-04,111.9794598554953,105.59447888693414,109.3939571996942,204.44755629576278,127.11150382021681,169.21589218732916,84.42000498797397
2023-05-05,117.23428807323906,107.27993294126917,110.31347921617434,203.79967709539355,129.29238166922633,176.079801964673,89.05996348598488
2023-05-08,117.18702096351157,107.45253744186063,112.61233643407418,204.22867528126457,128.45998396217217,178.9714735328851,89.96595759710708
2023-05-09,116.01853622796764,108.25465027835399,112.17346617360488,204.31621962217753,127.77322930973244,175.41059012732066,88.58339701483902
2023-05-10,117.22752965998077,111.87938352259896,116.77116455503551,204.062350442564,129.9832538973566,177.33838289197158,88.2639413352891
2023-05-11,117.35586639149722,113.8998910938572,121.8077331969354,206.43494590511108,129.06761124025653,175.45356434642213,90.11783429234498
2023-05-12,116.72009503979473,111.9504564196875,122.78997160624283,204.7014389168535,128.59317070290513,173.99238230109071,87.97067211950296
2023-05-15,116.38191323262845,112.90486278825288,121.7450489128463,209.1227305661947,128.7971072347488,177.75587854386424,87.11705093590837
2023-05-16,116.38191323262845,115.13859679714153,124.87984107458956,209.08772895960212,129.74601420615406,179.35212409482548,87.20607851991582
2023-05-17,116.80125867351462,117.27079145616244,126.26960358872945,212.30084687354935,130.9723137059204,185.2767067427335,91.05001486723096
2023-05-18,118.39748724910957,119.9614215539967,128.3490216628024,216.1180382137164,132.8576583864982,194.48590493662095,92.63681708127768
2023-05-19,118.4718611322609,118.03229010198166,128.27586993007037,215.05867507224963,132.78259679442849,191.94417968872227,94.33883334309566
2023-05-22,117.82256250827174,116.77328117654267,130.66876561488073,217.40501932985234,133.9671896548889,191.40391394702675,98.91070863351808
2023-05-23,116.0369730122039,116.7529702080232,128.06688218051724,216.02171658820092,131.4979002306231,188.40783623810694,97.28725176299149
2023-05-24,116.22635482421701,118.53995586586117,126.33229590000312,218.18420832085238,130.90977316948835,187.48693165364725,95.78423504560736
2023-05-25,117.00416775781439,116.76312569228293,129.0282178012771,221.23097451314467,135.94428635226947,233.1767768585647,96.60644366006693
2023-05-26,118.65450542255596,121.95147041884051,130.20899256586384,229.41690132685525,138.85151491177447,239.10754723150282,101.16260867042845
2023-05-30,119.91928971270266,123.52523738541285,129.2267541565564,229.83716255255536,138.15078898835955,246.25999484590633,105.34695306469925
2023-05-31,119.88548720064121,122.42867747630561,128.390819212713,231.76324558445796,136.9745478144413,232.2804708249351,106.797588863569
2023-06-01,121.80634941957555,124.65224825456971,129.27900310074085,238.67095512515797,138.72221267640995,244.16641089564624,108.67766828438867
2023-06-02,122.38801168213145,126.15494232405354,130.27167684995297,238.67095512515797,139.89846679867944,241.44667136136863,112.05551434426081
2023-06-05,121.46141964492112,127.22104352674637,131.67189878555118,237.60286846499744,140.12371631664467,240.48893340613287,113.96177223785749
2023-06-06,121.21115988473301,128.55112534927392,133.03031514405427,237.3665404131117,139.18103750218017,237.31481797248173,115.89945069157596
2023-06-07,120.2709987921556,123.08864451862192,128.0041898692436,230.78271670668755,134.88483930642934,230.10016497084328,117.60670904073878
2023-06-08,122.1310144002253,126.15494232405354,127.6280199472325,231.6406861954752,135.66899145680736,236.4552163986901,122.99555085827593
2023-06-09,122.39479098692993,125.32237078114574,127.72205038695846,231.9645989127055,136.30716389543895,238.05162601811807,127.99161969231665
2023-06-12,124.30887390106582,128.51051115859977,129.1954080009196,237.30516662828003,138.41774514563073,242.4233709436855,130.8353002481441
2023-06-13,123.9842507034965,128.60189502420778,129.39395238338346,237.54160221198327,139.43548555216495,251.87910544715515,135.4857269388711
2023-06-14,124.41712341666933,128.35820988016295,129.2267541565564,239.31888809143592,140.70766106033273,264.0058511502899,134.4802370510254
2023-06-15,125.8104220164243,129.0587911131534,130.71056316479135,246.7430998344884,145.1957667696363,261.8936337098822,134.0141387725956
2023-06-16,125.07318045391675,127.41395124949251,129.0804667454615,246.0164535778087,142.78905672685622,262.13307991786735,136.44410196850768
2023-06-20,125.13407929363196,127.70839832210639,128.63113706353388,248.9318562135614,141.0038028012722,268.9854463066606,143.72873348692542
2023-06-21,124.42389227569772,126.74383646928129,125.96657737226582,246.57677499578776,139.1309791763321,264.3005181164987,135.87849992236755
2023-06-22,126.48001677172849,132.1453921407397,128.68339403490282,249.41341057523005,141.6962029348474,264.17772458834344,138.57553787931516
2023-06-23,126.26360130668229,131.3128283441967,127.83699164241655,252.78410292622974,139.73996603129538,259.1674017519934,134.38073328331507
2023-06-26,125.30992338758831,129.28216528867875,123.6572527057231,243.80143255231408,137.06215635885113,249.48447929883702,126.23723849395789
2023-06-27,127.19696220292099,131.1605193193951,123.64682539300293,251.31322896071106,139.55227968024306,257.1227336431649,131.03430778356474
2023-06-28,128.0018401268618,131.018373525218,125.5799480287964,249.7723786649616,140.0861790464342,252.4624391613617,134.1921939406105
2023-06-29,128.23180375573486,129.86090394964677,124.45140615402497,246.48050713618105,139.75247413858182,250.65109985054534,134.8520576671161
2023-06-30,131.19428683228156,132.35861857837008,125.07836940268436,251.25196270769686,142.0424159499862,259.7384303311968,137.08823943297875
2023-07-03,130.17296210598423,132.21647278419303,125.28735715223749,250.4114671392511,140.97879953505063,260.4199707419047,146.54098549164428
2023-07-05,129.40869733621372,132.37892954688957,127.22047978803094,257.7219371023549,141.04550944057814,259.83054305607754,147.9340222576152
2023-07-06,129.73332053378303,130.32795552285214,125.50679629606441,255.63823930896828,142.34692232581912,258.5165890212648,144.82325894976537
2023-07-07,128.9690139809321,131.76972443314233,124.84849491895274,254.36000859448052,140.65761568283583,260.9726002144844,143.71824931223574
2023-07-10,127.56896741368895,129.07909433530807,121.68234054720352,257.4855284016061,138.40938051073735,258.9893405889097,141.1940244359582
2023-07-11,127.21049992097775,130.75439290538336,122.4033583171425,261.1539225893232,138.67633666800853,260.3708439553016,141.2883020982973
2023-07-12,128.3535596520848,132.80536692942079,124.27378061447776,270.82821073037155,140.6492769446449,269.56259229583696,142.44042659403607
2023-07-13,128.87434396646574,136.35902727657722,130.13585688750092,274.39151944944786,142.92668475206042,282.3033290781005,145.53547962182495
2023-07-14,128.97581417727076,136.7448427220695,131.0553869311656,270.4167402307512,144.0028222226337,279.18412970409196,147.35795201875902
2023-07-17,131.2078141045682,135.60767636865293,130.25078208858994,271.9488535663297,144.20725079182404,285.275101215595,152.07122782071644
2023-07-18,131.03194911907167,134.86648869135314,129.32080065065148,273.2008734003046,149.9466333704131,291.61782407008633,153.62136738729652
2023-07-19,131.9585620478222,137.435276217165,127.51307066458988,276.6678604938654,148.10717764658796,289.0574184553352,152.5320840118014
2023-07-20,130.62614139624222,131.95249216435835,124.55589601520927,264.857264617724,144.68272719727372,279.4972660919817,137.68001995189584
2023-07-21,129.82126347230144,131.99309860866768,125.41274980196934,257.6256423597938,143.38967894692613,272.06158942733424,136.1717691381537
2023-07-24,130.36911277702575,130.7747038739028,126.99059727711479,255.30556274861272,143.94860747604133,273.9221024014584,140.90599730751688
2023-07-25,130.95755434438013,131.10976513719083,127.7011556255954,257.80949488474505,146.39702415812735,280.47359066066036,138.92642210997371
2023-07-26,131.55274387922267,130.1147290852217,135.07836298093673,261.399068250243,140.88703456989654,279.0797352825605,138.43938744611177
2023-07-27,130.6870193444172,130.21626843508943,135.21419899775785,272.90317156358725,137.94642516092534,281.8305306337508,133.9146429958721
2023-07-28,132.45231270917003,134.23698810181605,138.5371002020603,284.958886217694,141.13730030243462,287.0496188748114,139.53391290895175
2023-07-31,132.8716477042861,135.7295111943105,138.68337155878612,278.9353839292489,140.11539052680496,286.9206610599784,140.0523681329355
2023-08-01,132.30351271401685,133.70901136941708,137.46083135302692,282.53372113787213,140.29054287386842,285.5575568002102,136.7216609042329
2023-08-02,130.25413618547427,130.17566199078013,134.14838957018281,275.1794857250504,136.60330563637842,271.81602580937613,133.0767241013516
2023-08-03,129.3004582663803,130.88639096166548,134.22153327573025,274.19892996432566,136.2529491488466,273.3264869906011,135.80519060940784
2023-08-04,123.09145073257753,141.70982876583133,133.86625811508222,272.04517519184515,136.72008681610532,274.3395863341749,132.94579977351947
2023-08-07,120.96766898357329,144.4004511173008,137.43991251011022,277.1493879725797,137.69193826588688,278.86485246787686,131.68368733538068
2023-08-08,121.61020919430416,142.0854964734287,137.3040764932891,273.717375602657,135.99850109886182,274.2413796376735,130.7672170405556
2023-08-09,120.5212585523437,139.96345729866752,135.48590314013828,267.2123996014064,134.4051417384793,261.2857600407265,126.83425310923305
2023-08-10,120.37247944873076,140.68433400744783,135.51725732295964,267.6764531597788,134.69712705867454,260.26654328717973,128.48389644352343
2023-08-11,120.41308215713092,140.53204047537582,135.38138919740035,264.0868797942809,133.89628448356342,250.85372440693055,127.07514939749159
2023-08-14,121.54413969838676,142.72516029359033,137.23091673337257,268.0704228561029,135.160108305189,268.6476762104122,125.56166448739138
2023-08-15,120.18281560092478,139.7806895674515,135.6112877626856,264.3582901016223,134.25081034019072,269.79594453220153,122.0005291631463
2023-08-16,119.586811296014,137.14083689091592,134.48276194228325,257.6519070062154,133.92478380461662,267.0083275294113,118.14611663212828
2023-08-17,117.84622217756076,136.03411375118412,135.7575751737805,249.59726310018127,132.45343675785713,266.13642082061654,114.804925228736
2023-08-18,118.17807384804308,135.26246736746995,133.1870459222384,247.98632894238358,132.286247646799,265.86010608432673,112.8515364949566
2023-08-21,119.09241299691963,136.7448427220695,134.13794620309355,253.8084241366724,134.5434042328937,288.3820188929527,121.12071352480112
2023-08-22,120.03382758190972,136.30825760164333,134.87981859847284,251.79478332237966,134.78583621293873,280.4059944523764,122.12097730727558
2023-08-23,122.66841793484409,137.59773297986155,138.31763697667975,257.6080877905888,136.68353362058818,289.2969115400251,124.04294548093316
2023-08-24,119.45812985408408,133.8613049014891,135.6112877626856,251.05060937944933,133.7450477412184,289.585461096261,120.47132598199839
2023-08-25,120.96846286210132,135.30307381177929,135.71580170542353,249.95623118991284,135.00320018500605,282.55503354438395,124.94893959205532
2023-08-28,122.03856933479142,135.18123898612168,136.89655238845666,254.1236536596404,135.30413281589995,287.5714972290594,125.06939572717141
2023-08-29,124.70026646114962,136.97838012821938,140.61652630331776,260.8912761251071,137.27290372344083,299.5385574373818,134.6844706918173
2023-08-30,127.091042094051,137.14083689091592,141.98538602891006,258.3610524595988,137.43174114795679,302.4858130582796,134.53783608392422
2023-08-31,127.24005100460627,140.12589856863445,142.28842829974278,259.05272399264027,137.0012084696201,303.04453650247984,135.1557950756183
2023-09-01,128.31691589055464,140.23758565639713,141.7555035179939,259.4816952955569,137.37739691785217,297.8500585314255,128.31107537186656
2023-09-05,128.47946251916667,139.37456315343977,141.87043674626744,262.78235755041715,139.42137184932625,298.08950473941064,134.32311826844264
2023-09-06,123.880754013291,137.435276217165,140.5015930750442,261.9243342957207,139.14132490896338,288.98300168650667,131.92982571098406
2023-09-07,120.25732527908748,139.96345729866752,141.33752801888764,261.48665291558746,137.8998887866113,283.9477170048645,131.70463970278644
2023-09-08,120.67724523732946,140.3492727441598,142.50785941638514,260.80371834271693,139.7223303769226,279.83960666694554,130.13878186515865
2023-09-11,121.47643021656276,145.29394781940218,143.07209021784814,269.26985963132586,141.2563733403289,277.4202061801545,143.2731034012117
2023-09-12,119.40396853608695,143.39526732743676,141.42110706433982,264.1043805975772,138.67735958775557,275.52891864934617,140.0785625876861
2023-09-13,117.98844133754744,147.0707779929804,142.85267515557487,267.08104948634406,140.47055085264248,279.3053763009897,142.07907417066144
2023-09-14,119.02468262355544,146.93877993669827,144.3051460353575,272.9119354067126,141.57406113771208,279.89489774022644,144.56141029410108
2023-09-15,118.53026343292086,142.54239256237432,143.57364476240656,262.9224446256505,138.0294629373516,269.5725301572491,143.6973129268036
2023-09-18,120.53502607734279,142.12610291773802,144.42006320926194,264.8835561471,137.54461192561277,269.97780270837194,138.92642210997371
2023-09-19,121.2800184012686,139.7400831231422,144.24240556097658,267.0898402124237,137.37324049710793,267.2390781086609,139.56533346907355
2023-09-20,118.85536713591503,137.36419557371167,139.74923717665297,262.3621232076714,134.0794389116859,259.3730029791318,137.51767506394188
2023-09-21,117.79880882705179,131.3128283441967,136.30095134980317,258.91263691740687,133.56112936037346,251.86914414739067,133.90940090852726
2023-09-22,118.38125452236558,131.09960190656628,136.1024069673393,261.8455672394103,132.50779393631302,255.51055001258055,128.24300015526487
2023-09-25,119.25495962553168,133.28257398688586,137.00106633119458,263.37770745794313,132.72931432912455,259.2685851192479,129.3480018018077
2023-09-26,116.46457061147343,127.91146927547707,134.34695000701575,261.7405086537238,130.47215774302987,257.3588516051111,127.84498508442357
2023-09-27,115.42832932546546,127.91146927547707,136.40544923817203,260.6723682276545,130.7438659452018,260.77916349223483,125.94920337452979
2023-09-28,115.60443456367445,127.91146927547707,138.25497677414424,266.1179945289156,131.0991557545516,264.5924662338306,129.02854612225778
2023-09-29,115.95661370278212,129.06894659741312,136.73982963745704,262.83485996030595,131.98111975010718,267.1101671705327,131.0395418799228
2023-10-02,117.67689624415023,131.44482640047886,140.1985668585806,268.62195354800224,134.5099715900226,274.9885239967125,131.76224672667206
2023-10-03,116.76255709527368,126.63214938151862,138.3803453423225,263.4740290834586,130.99466256014023,267.2206321253324,129.10709752256236
